address;netmask;comment;EA-Level1;EA-Level2;EA-Level3;EA-Site,,,,,,,,,,,,,,
143.37.67.0;255.255.255.128;WLAN Mgmt;P&G;EMEA;Geneva - Lanci Innovation Center - 4338A (Coty);4338A,,,,,,,,,,,,,,
143.37.67.128;255.255.255.192;;P&G;EMEA;Geneva - Lanci Innovation Center - 4338A (Coty);4338A,,,,,,,,,,,,,,
143.37.67.192;255.255.255.192;;P&G;EMEA;GENEVA - GENEVA BUSINESS CENTER - 4338;4338,,,,,,,,,,,,,,
143.37.68.0;255.255.254.0;;P&G;EMEA;Geneva - Lanci Innovation Center - 4338A (Coty);4338A,,,,,,,,,,,,,,
143.37.70.0;255.255.254.0;;P&G;EMEA;Geneva - Lanci Innovation Center - 4338A (Coty);4338A,,,,,,,,,,,,,,
143.37.72.0;255.255.254.0;;P&G;EMEA;Geneva - Lanci Innovation Center - 4338A (Coty);4338A,,,,,,,,,,,,,,
143.37.74.0;255.255.254.0;;P&G;EMEA;Geneva - Lanci Innovation Center - 4338A (Coty);4338A,,,,,,,,,,,,,,
143.37.76.0;255.255.254.0;;P&G;EMEA;Geneva - Lanci Innovation Center - 4338A (Coty);4338A,,,,,,,,,,,,,,
143.37.78.0;255.255.254.0;;P&G;EMEA;Geneva - Lanci Innovation Center - 4338A (Coty);4338A,,,,,,,,,,,,,,
143.37.80.0;255.255.254.0;;P&G;EMEA;Geneva - Lanci Innovation Center - 4338A (Coty);4338A,,,,,,,,,,,,,,
143.37.82.0;255.255.254.0;;P&G;EMEA;GENEVA - GENEVA BUSINESS CENTER - 4338;4338,,,,,,,,,,,,,,
143.37.84.0;255.255.252.0;;P&G;EMEA;Geneva - Lanci Innovation Center - 4338A (Coty);4338A,,,,,,,,,,,,,,
143.37.88.0;255.255.255.192;;P&G;ReclaimRepository;ReclaimRepository;n/a,,,,,,,,,,,,,,
143.37.88.64;255.255.255.192;;P&G;ReclaimRepository;ReclaimRepository;,,,,,,,,,,,,,,
143.37.88.128;255.255.255.128;VLAN 120 - WLAN Casual User;P&G;EMEA;LINZ - AUSTRIA LINZ SO - WELLA - 7430 (Coty-Owned);7430,,,,,,,,,,,,,,
143.37.89.0;255.255.255.0;VLAN 20;P&G;EMEA;MATARO (BARCELONA) - MATARO PLANT - 4516;4516,,,,,,,,,,,,,,
143.37.90.0;255.255.255.0;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.91.0;255.255.255.240;;P&G;ReclaimRepository;ReclaimRepository;,,,,,,,,,,,,,,
143.37.91.16;255.255.255.240;TO BE REMOVED;P&G;AP;Guangzhou - Guangdong Province - B035;B035,,,,,,,,,,,,,,
143.37.91.32;255.255.255.248;management ip for CDI modem;P&G;EMEA;JEDDAH - JEDDAH GENERAL OFFICE - 0223;223,,,,,,,,,,,,,,
143.37.91.40;255.255.255.248;VLAN70;P&G;EMEA;GATTATICO - GATTATICO PLANT - 4514;4514,,,,,,,,,,,,,,
143.37.91.48;255.255.255.240;VLAN 71;P&G;AP;Chengdu - Chengdu Plant - 2793;2793,,,,,,,,,,,,,,
143.37.91.64;255.255.255.192;VLAN 59;P&G;EMEA;Warsaw - KBC Building - B173;B173,,,,,,,,,,,,,,
143.37.91.128;255.255.255.128;VLAN 101;P&G;EMEA;DAMMAM - DAMMAM PLANT - 0315;315,,,,,,,,,,,,,,
143.37.92.0;255.255.255.0;;P&G;EMEA;MARKTHEIDENFELD - ALTFELD DC - 7851;7851,,,,,,,,,,,,,,
143.37.93.0;255.255.255.0;;P&G;EMEA;MARKTHEIDENFELD - ALTFELD DC - 7851;7851,,,,,,,,,,,,,,
143.37.94.0;255.255.255.0;;P&G;EMEA;MARKTHEIDENFELD - ALTFELD DC - 7851;7851,,,,,,,,,,,,,,
143.37.95.0;255.255.255.0;User VLAN;P&G;EMEA;MARKTHEIDENFELD - ALTFELD DC - 7851;7851,,,,,,,,,,,,,,
143.37.96.0;255.255.255.0;VLAN 1;P&G;EMEA;MARKTHEIDENFELD PLANT - 8278;8278,,,,,,,,,,,,,,
143.37.97.0;255.255.255.0;;P&G;EMEA;MARKTHEIDENFELD PLANT - 8278;8278,,,,,,,,,,,,,,
143.37.98.0;255.255.255.0;VLAN 50 - Printers;P&G;EMEA;MARKTHEIDENFELD PLANT - 8278;8278,,,,,,,,,,,,,,
143.37.99.0;255.255.255.0;;P&G;EMEA;MARKTHEIDENFELD PLANT - 8278;8278,,,,,,,,,,,,,,
143.37.100.0;255.255.252.0;;P&G;EMEA;MARKTHEIDENFELD PLANT - 8278;8278,,,,,,,,,,,,,,
143.37.104.0;255.255.255.0;VLAN 1;P&G;EMEA;WALLDUERN - WALLDUERN PLANT - 7863;7863,,,,,,,,,,,,,,
143.37.105.0;255.255.255.0;;P&G;EMEA;WALLDUERN - WALLDUERN PLANT - 7863;7863,,,,,,,,,,,,,,
143.37.106.0;255.255.254.0;;P&G;EMEA;WALLDUERN - WALLDUERN PLANT - 7863;7863,,,,,,,,,,,,,,
143.37.108.0;255.255.254.0;;P&G;P&G;P&G;,,,,,,,,,,,,,,
143.37.110.0;255.255.254.0;;P&G;P&G;P&G;,,,,,,,,,,,,,,
143.37.112.0;255.255.252.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.116.0;255.255.254.0;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.118.0;255.255.254.0;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.120.0;255.255.254.0;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.122.0;255.255.254.0;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.124.0;255.255.254.0;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.126.0;255.255.254.0;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.128.0;255.255.255.128;AP Mgmt;P&G;EMEA;RAKOVNIK - RAKONA PLANT - 0348;348,,,,,,,,,,,,,,
143.37.128.128;255.255.255.240;WLC Mgmt;P&G;EMEA;RAKOVNIK - RAKONA PLANT - 0348;348,,,,,,,,,,,,,,
143.37.128.144;255.255.255.248;Core Switch and PE router connection;P&G;EMEA;CASABLANCA - CASABLANCA GO - BT1000;,,,,,,,,,,,,,,
143.37.128.152;255.255.255.252;WAN CE-PE;P&G;EMEA;OCT VI CITY - CAIRO OCT VI PLANT - 0345;345,,,,,,,,,,,,,,
143.37.128.156;255.255.255.252;WAN CE-PE;P&G;EMEA;OCT VI CITY - CAIRO OCT VI PLANT - 0345;345,,,,,,,,,,,,,,
143.37.128.160;255.255.255.240;WLC Mgmt/VLAN-102;P&G;EMEA;MARKTHEIDENFELD - ALTFELD DC - 7851;7851,,,,,,,,,,,,,,
143.37.128.176;255.255.255.240;RSA 8 FW QA Trust;P&G;EMEA;FRANKFURT - EQUINIX DATA CENTER CNF FR4 - BT944;BT944,,,,,,,,,,,,,,
143.37.128.192;255.255.255.240;WLC Mgmt VLAN/102;P&G;EMEA;CASABLANCA - CASABLANCA GO - BT1000;,,,,,,,,,,,,,,
143.37.128.208;255.255.255.240;Vlan 102 WLC Management;P&G;EMEA;HARROGATE - HARROGATE SALES OFFICE - 4679;4679,,,,,,,,,,,,,,
143.37.128.224;255.255.255.224;Vlan 101 AP Management;P&G;EMEA;HARROGATE - HARROGATE SALES OFFICE - 4679;4679,,,,,,,,,,,,,,
143.37.129.0;255.255.255.0;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.130.0;255.255.255.192;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.130.64;255.255.255.192;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.130.128;255.255.255.192;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.130.192;255.255.255.192;;P&G;EMEA;CASTIGLIONE DELLE STIVIERE - ITALY GO - WELLA - 7471;7471,,,,,,,,,,,,,,
143.37.131.0;255.255.255.240;;P&G;EMEA;EMEA;,,,,,,,,,,,,,,
143.37.131.16;255.255.255.240;Shaving Foil Inspection;P&G;EMEA;KRONBERG - KRONBERG PLANT - 7855;7855,,,,,,,,,,,,,,
143.37.131.32;255.255.255.224;;P&G;EMEA;ALLSCHWIL - ALLSCWHIL W F MAIN OFC - WELLA - 7512 (Coty-Owned);7512,,,,,,,,,,,,,,
143.37.131.64;255.255.255.192;;P&G;ReclaimRepository;ReclaimRepository;,,,,,,,,,,,,,,
143.37.131.128;255.255.255.192;;P&G;EMEA;ALLSCHWIL - ALLSCWHIL W F MAIN OFC - WELLA - 7512 (Coty-Owned);7512,,,,,,,,,,,,,,
143.37.131.192;255.255.255.252;P2P Link;P&G;EMEA;ST PETERSBURG - ST. PETERSBURG PLANT - 7879;7879,,,,,,,,,,,,,,
143.37.131.196;255.255.255.252;P2P Link;P&G;EMEA;ST PETERSBURG - ST. PETERSBURG PLANT - 7879;7879,,,,,,,,,,,,,,
143.37.131.200;255.255.255.248;VLAN 910 - Wan Accelerator;P&G;EMEA;Geneva - Lanci Innovation Center - 4338A (Coty);4338A,,,,,,,,,,,,,,
143.37.131.208;255.255.255.248;;;;;,,,,,,,,,,,,,,
143.37.131.224;255.255.255.224;VLAN 101 - AP Mgmt;P&G;EMEA;LINZ - AUSTRIA LINZ SO - WELLA - 7430 (Coty-Owned);7430,,,,,,,,,,,,,,
143.37.132.0;255.255.252.0;USER_VLAN;P&G;EMEA;KRONBERG - KRONBERG PLANT - 7855;7855,,,,,,,,,,,,,,
143.37.136.0;255.255.255.248;Guest Wireless Project;P&G;EMEA;STROMBEEK-BEVER - BRUSSELS DATA CENTER - 4746;4746,,,,,,,,,,,,,,
143.37.136.8;255.255.255.248;LAN_VLAN;P&G;EMEA;ASPROPYROGOS - ASPROPYROGOS  GREECE DC - 6973 (Coty-Owned);6973,,,,,,,,,,,,,,
143.37.136.16;255.255.255.252;Router WAN interface;P&G;EMEA;KRONBERG - KRONBERG PLANT - 7855;7855,,,,,,,,,,,,,,
143.37.136.20;255.255.255.252;WAN IP;P&G;EMEA;Spain - Mequinenza Plant - 4507;4507,,,,,,,,,,,,,,
143.37.136.24;255.255.255.248;VLAN 70;P&G;EMEA;Spain - Montornes Plant - 4509;4509,,,,,,,,,,,,,,
143.37.136.32;255.255.255.240;VLAN 101 - AP Managmement;P&G;EMEA;ST PETERSBURG - ST PETERSBURG STUDIO - WELLA - 7317;7317,,,,,,,,,,,,,,
143.37.136.48;255.255.255.240;VLAN 71;P&G;EMEA;Spain - Mequinenza Plant - 4507;4507,,,,,,,,,,,,,,
143.37.136.64;255.255.255.192;VLAN 101 WLAN_AP_Management;P&G;EMEA;LODZ - LODZ WODNA PLANT - 7872;7872,,,,,,,,,,,,,,
143.37.136.128;255.255.255.128;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.137.0;255.255.255.0;;P&G;EMEA;CAIRO - CAIRO GENERAL OFFICE - 0181;181,,,,,,,,,,,,,,
143.37.138.0;255.255.254.0;;P&G;EMEA;EMEA;,,,,,,,,,,,,,,
143.37.140.0;255.255.252.0;;P&G;EMEA;ASNIERES - PARIS GO - 0296;296,,,,,,,,,,,,,,
143.37.144.0;255.255.255.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.145.0;255.255.255.0;VLAN 211;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.146.0;255.255.255.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.147.0;255.255.255.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.148.0;255.255.255.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.149.0;255.255.255.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.150.0;255.255.255.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.151.0;255.255.255.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.152.0;255.255.255.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.153.0;255.255.255.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.154.0;255.255.255.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.155.0;255.255.255.0;MHS Production Environment;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.156.0;255.255.255.0;Production Equipment;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.157.0;255.255.255.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.158.0;255.255.255.0;;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.159.0;255.255.255.0;BAM;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.160.0;255.255.255.0;MHS WLAN;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.161.0;255.255.255.0;Misc;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.162.0;255.255.255.0;Plastics / Blades;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.163.0;255.255.255.0;Plastics / Blades;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.164.0;255.255.255.0;MCCAM;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.165.0;255.255.255.0;ASAM/ICAM;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.166.0;255.255.255.0;BAM;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.167.0;255.255.255.0;BAM;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.168.0;255.255.255.0;Backup LAN;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.169.0;255.255.255.224;VLAN11;P&G;EMEA;SARREGUEMINES - SARREGUEMINES PLANT - ONDAL - 7044;7044,,,,,,,,,,,,,,
143.37.169.32;255.255.255.248;Switch Management /999;P&G;EMEA;CASABLANCA - CASABLANCA SALES OFFICE - 4986;4986,,,,,,,,,,,,,,
143.37.169.40;255.255.255.252;MPLS PE to CE Connections;P&G;EMEA;CASABLANCA - CASABLANCA GO - BT1000;,,,,,,,,,,,,,,
143.37.169.44;255.255.255.252;Primary MPLS link;P&G;EMEA;CSOMOR - BUDAPEST PLANT - 2080;2080,,,,,,,,,,,,,,
143.37.169.48;255.255.255.240;VLAN 991;P&G;EMEA;ASPROPYROGOS - ASPROPYROGOS  GREECE DC - 6973 (Coty-Owned);6973,,,,,,,,,,,,,,
143.37.169.64;255.255.255.224;Room_Finder;P&G;EMEA;KIEV - KIEV GENERAL OFFICE - 0232;232,,,,,,,,,,,,,,
143.37.169.96;255.255.255.224;Room Finder/Vlan81;P&G;EMEA;BUCHAREST - BUCHAREST OFFICE - 5152;5152,,,,,,,,,,,,,,
143.37.169.128;255.255.255.224;Roomfinder_Roomscheduler/81;P&G;EMEA;ROTTERDAM - P&G BENELUX NV GENERAL OFFICE - 0261 (Coty);261,,,,,,,,,,,,,,
143.37.169.160;255.255.255.224;Roomfinder_Roomscheduler/82;P&G;EMEA;ROME - ROME GENERAL OFFICE - 4605 (Coty);4605,,,,,,,,,,,,,,
143.37.169.192;255.255.255.192;USER  VLAN10;P&G;EMEA;Russia - Rostov Sales Office - BT679;BT679,,,,,,,,,,,,,,
143.37.170.0;255.255.255.0;;P&G;EMEA;1 - EMEA Region Subnets in Use - na;,,,,,,,,,,,,,,
143.37.171.0;255.255.255.0;VLAN 103;P&G;EMEA;LONDON - LONDON STUDIO - WELLA - 7520;7520,,,,,,,,,,,,,,
143.37.172.0;255.255.255.0;;P&G;EMEA;KRONBERG - KRONBERG PLANT - 7855;7855,,,,,,,,,,,,,,
143.37.173.0;255.255.255.0;;P&G;EMEA;KRONBERG - KRONBERG PLANT - 7855;7855,,,,,,,,,,,,,,
143.37.174.0;255.255.255.0;;P&G;EMEA;KRONBERG - KRONBERG PLANT - 7855;7855,,,,,,,,,,,,,,
143.37.175.0;255.255.255.0;;P&G;EMEA;KRONBERG - KRONBERG PLANT - 7855;7855,,,,,,,,,,,,,,
143.37.176.0;255.255.255.0;;P&G;EMEA;KRONBERG - KRONBERG PLANT - 7855;7855,,,,,,,,,,,,,,
143.37.177.0;255.255.255.0;;P&G;EMEA;KRONBERG - KRONBERG PLANT - 7855;7855,,,,,,,,,,,,,,
143.37.178.0;255.255.255.224;;P&G;ReclaimRepository;ReclaimRepository;B173,,,,,,,,,,,,,,
143.37.178.32;255.255.255.224;TO BE REMOVED;P&G;AP;Guangzhou - Guangdong Province - B035;B035,,,,,,,,,,,,,,
143.37.178.64;255.255.255.224;;P&G;EMEA;AARSCHOT - AARSCHOT PLANT - 7839;7839,,,,,,,,,,,,,,
143.37.178.96;255.255.255.224;VLAN11;P&G;EMEA;POISSY - POISSY PLANT - PARFUM ROCHAS - 7045;7045,,,,,,,,,,,,,,
143.37.178.136;255.255.255.248;;ReclaimRepository;ReclaimRepository;;n/a,,,,,,,,,,,,,,
143.37.178.144;255.255.255.248;;ReclaimRepository;ReclaimRepository;;n/a,,,,,,,,,,,,,,
143.37.178.152;255.255.255.248;;ReclaimRepository;ReclaimRepository;;,,,,,,,,,,,,,,
143.37.178.160;255.255.255.224;;P&G;EMEA;BONDOUFLE - BONDOUFLE WAREHOUSE OFFICE - 9041;9041,,,,,,,,,,,,,,
143.37.178.192;255.255.255.192;VLAN 82;P&G;EMEA;SCHWALBACH AM TAUNUS - SCHWALBACH GENERAL OFFICE - 4343;4343,,,,,,,,,,,,,,
143.37.179.0;255.255.255.128;VLAN 15 – GBS_Printers;P&G;EMEA;Spain - Mequinenza Plant - 4507;4507,,,,,,,,,,,,,,
143.37.179.128;255.255.255.192;VLAN 58;P&G;EMEA;Spain - Mequinenza Plant - 4507;4507,,,,,,,,,,,,,,
143.37.179.192;255.255.255.192;VLAN 59;P&G;EMEA;Spain - Mequinenza Plant - 4507;4507,,,,,,,,,,,,,,
143.37.180.0;255.255.255.0;VLAN 33 Secondary;P&G;EMEA;AMIENS CEDEX 1 - AMIENS PLANT - 4496;4496,,,,,,,,,,,,,,
143.37.181.0;255.255.255.128;VLAN160/AgileC0nnect;P&G;EMEA;ALGIERS - ALGIERS OFFICE - 8826;8826,,,,,,,,,,,,,,
143.37.181.128;255.255.255.192;VLAN 32;P&G;EMEA;CRAILSHEIM - CRAILSHEIM PLANT - 4498;4498,,,,,,,,,,,,,,
143.37.181.192;255.255.255.192;VLAN 101;P&G;EMEA;COEVORDEN - COEVORDEN PLANT - 4702;4702,,,,,,,,,,,,,,
143.37.182.0;255.255.255.224;;P&G;EMEA;ASPROPYROGOS - ASPROPYROGOS  GREECE DC - 6973 (Coty-Owned);6973,,,,,,,,,,,,,,
143.37.182.32;255.255.255.224;Reserved;P&G;EMEA;ATHENS - ATHENS GENERAL OFFICE - 0190 (Coty);190,,,,,,,,,,,,,,
143.37.182.64;255.255.255.192;Reserved;P&G;EMEA;ATHENS - ATHENS GENERAL OFFICE - 0190 (Coty);190,,,,,,,,,,,,,,
143.37.182.128;255.255.255.128;;P&G;EMEA;ASPROPYROGOS - ASPROPYROGOS  GREECE DC - 6973 (Coty-Owned);6973,,,,,,,,,,,,,,
143.37.183.0;255.255.255.128;;P&G;EMEA;ASPROPYROGOS - ASPROPYROGOS  GREECE DC - 6973 (Coty-Owned);6973,,,,,,,,,,,,,,
143.37.183.128;255.255.255.128;;P&G;EMEA;ASPROPYROGOS - ASPROPYROGOS  GREECE DC - 6973 (Coty-Owned);6973,,,,,,,,,,,,,,
143.37.184.0;255.255.255.128;;P&G;EMEA;ASPROPYROGOS - ASPROPYROGOS  GREECE DC - 6973 (Coty-Owned);6973,,,,,,,,,,,,,,
143.37.184.128;255.255.255.128;;P&G;EMEA;ASPROPYROGOS - ASPROPYROGOS  GREECE DC - 6973 (Coty-Owned);6973,,,,,,,,,,,,,,
143.37.185.0;255.255.255.0;;P&G;ReclaimRepository;ReclaimRepository;,,,,,,,,,,,,,,
143.37.186.0;255.255.255.128;Firewall Management;P&G;EMEA;FRANKFURT - EQUINIX DATA CENTER CNF FR4 - BT944;BT944,,,,,,,,,,,,,,
143.37.186.128;255.255.255.128;Guest Access DHCP Management;P&G;EMEA;FRANKFURT - EQUINIX DATA CENTER CNF FR4 - BT944;BT944,,,,,,,,,,,,,,
143.37.187.0;255.255.255.192;VLAN 20;P&G;EMEA;WEITERSTADT - WEITERSTADT WAREHOUSE - 7298 (Coty-Owned);7298,,,,,,,,,,,,,,
143.37.187.64;255.255.255.192;VLAN 140;P&G;EMEA;COEVORDEN - COEVORDEN PLANT - 4702;4702,,,,,,,,,,,,,,
143.37.187.128;255.255.255.192;;P&G;ReclaimRepository;ReclaimRepository;,,,,,,,,,,,,,,
143.37.187.192;255.255.255.192;LOXXESS;P&G;EMEA;BUCHEN - LOXXESS GMBH - 9523;9523,,,,,,,,,,,,,,
143.37.188.0;255.255.255.192;VLAN1  Management VLAN for Werbemittel;P&G;EMEA;GERMANY - Werbemittelvertrieb - 8781;8781,,,,,,,,,,,,,,
143.37.188.64;255.255.255.192;VLAN10 WERBGW;P&G;EMEA;GERMANY - Werbemittelvertrieb - 8781;8781,,,,,,,,,,,,,,
143.37.188.128;255.255.255.128;VLAN 999;P&G;EMEA;BERLIN - BERLIN PLANT - PG0660 - 7853;7853,,,,,,,,,,,,,,
143.37.189.0;255.255.255.0;;P&G;EMEA;BONDOUFLE - BONDOUFLE WAREHOUSE OFFICE - 9041;9041,,,,,,,,,,,,,,
143.37.190.0;255.255.255.192;;P&G;ReclaimRepository;ReclaimRepository;,,,,,,,,,,,,,,
143.37.190.64;255.255.255.192;VLAN 1;P&G;EMEA;MARKTHEIDENFELD -  MARKTHEIDENFELD DILLBERG PLANT - 7861;7861,,,,,,,,,,,,,,
143.37.190.128;255.255.255.128;VLAN 10;P&G;EMEA;MARKTHEIDENFELD -  MARKTHEIDENFELD DILLBERG PLANT - 7861;7861,,,,,,,,,,,,,,
143.37.191.0;255.255.255.0;;P&G;EMEA;AARSCHOT - AARSCHOT PLANT - 7839;7839,,,,,,,,,,,,,,
143.37.192.0;255.255.252.0;;P&G;EMEA;AARSCHOT - AARSCHOT PLANT - 7839;7839,,,,,,,,,,,,,,
143.37.196.0;255.255.255.0;;P&G;EMEA;WALLDUERN - WALLDUERN PLANT - 7863;7863,,,,,,,,,,,,,,
143.37.197.0;255.255.255.248;Gillette cut-over LAN;P&G;EMEA;READING - READING PLANT - 7896;7896,,,,,,,,,,,,,,
143.37.197.8;255.255.255.248;L3 Connection;P&G;AP;Guangzhou - Huangpu Plant - 1876;1876,,,,,,,,,,,,,,
143.37.197.16;255.255.255.240;;P&G;EMEA;LINZ - AUSTRIA LINZ SO - WELLA - 7430 (Coty-Owned);7430,,,,,,,,,,,,,,
143.37.197.32;255.255.255.224;VLAN 101;P&G;EMEA;JEDDAH - JEDDAH GENERAL OFFICE - 0223;223,,,,,,,,,,,,,,
143.37.197.64;255.255.255.252;Router Interconnect;P&G;EMEA;CASABLANCA - CASABLANCA PLANT - 0313;313,,,,,,,,,,,,,,
143.37.197.68;255.255.255.252;;P&G;EMEA;CASABLANCA - CASABLANCA PLANT - 0313;313,,,,,,,,,,,,,,
143.37.197.72;255.255.255.248;interconnect between internet router and firewall;P&G;EMEA;JEDDAH - JEDDAH INDUSTRIAL CITY PLANT - 4506;4506,,,,,,,,,,,,,,
143.37.197.80;255.255.255.240;;P&G;ReclaimRepository;ReclaimRepository;,,,,,,,,,,,,,,
143.37.197.96;255.255.255.240;WLAN-WLC_Management / 102;P&G;EMEA;DUBLIN - DUBLIN OFFICE - 5476;5476,,,,,,,,,,,,,,
143.37.197.112;255.255.255.240;WLAN-WLC_Management / 102;P&G;EMEA;SCHLIEREN - ZURICH OFFICE - 7887;7887,,,,,,,,,,,,,,
143.37.197.128;255.255.255.128;VLAN 101;P&G;EMEA;WALLDUERN - WALLDUERN PLANT - 7863;7863,,,,,,,,,,,,,,
143.37.198.0;255.255.255.0;;P&G;EMEA;KRONBERG - KRONBERG PLANT - 7855;7855,,,,,,,,,,,,,,
143.37.199.0;255.255.255.0;VLAN 302 - GGEDFP-Proficy;P&G;EMEA;GROSS GERAU - GROSS-GERAU PLANT - 4501;4501,,,,,,,,,,,,,,
143.37.200.0;255.255.255.0;VLAN 800 - Voice;P&G;EMEA;STOCKHOLM - STOCKHOLM GENERAL OFFICE - 4345 (Coty);4345,,,,,,,,,,,,,,
143.37.201.0;255.255.255.0;;P&G;EMEA;STROMBEEK-BEVER - BRUSSELS DATA CENTER - 4746;4746,,,,,,,,,,,,,,
143.37.202.0;255.255.255.0;AP Mgmt;P&G;EMEA;EUSKIRCHEN - EUSKIRCHEN PLANT - 4499;4499,,,,,,,,,,,,,,
143.37.203.0;255.255.255.128;;P&G;EMEA;LODZ - LODZ JOZEFOW PLANT - 7874;7874,,,,,,,,,,,,,,
143.37.203.128;255.255.255.128;;P&G;EMEA;LODZ - LODZ JOZEFOW PLANT - 7874;7874,,,,,,,,,,,,,,
143.37.204.0;255.255.255.128;;P&G;EMEA;LODZ - LODZ JOZEFOW PLANT - 7874;7874,,,,,,,,,,,,,,
143.37.204.128;255.255.255.128;;P&G;EMEA;LODZ - LODZ JOZEFOW PLANT - 7874;7874,,,,,,,,,,,,,,
143.37.205.0;255.255.255.0;;P&G;EMEA;LODZ - LODZ JOZEFOW PLANT - 7874;7874,,,,,,,,,,,,,,
143.37.206.0;255.255.255.0;;P&G;EMEA;LODZ - LODZ JOZEFOW PLANT - 7874;7874,,,,,,,,,,,,,,
143.37.207.0;255.255.255.0;;P&G;EMEA;LODZ - LODZ JOZEFOW PLANT - 7874;7874,,,,,,,,,,,,,,
143.37.208.0;255.255.255.0;;P&G;EMEA;LODZ - LODZ JOZEFOW PLANT - 7874;7874,,,,,,,,,,,,,,
143.37.209.0;255.255.255.0;;P&G;EMEA;LODZ - LODZ JOZEFOW PLANT - 7874;7874,,,,,,,,,,,,,,
143.37.210.0;255.255.255.0;VLAN 81;P&G;EMEA;LODZ - LODZ JOZEFOW PLANT - 7874;7874,,,,,,,,,,,,,,
143.37.211.0;255.255.255.0;;P&G;EMEA;LODZ - LODZ JOZEFOW PLANT - 7874;7874,,,,,,,,,,,,,,
143.37.212.0;255.255.255.0;;P&G;EMEA;LODZ - LODZ JOZEFOW PLANT - 7874;7874,,,,,,,,,,,,,,
